DBN,cohort_year,school_year,cohort_size,graduation_rate,graduation_rate_label
28Q896,2017,2020-21,66.0,92.42,92.4% 4-year graduation rate
29Q243,2017,2020-21,110.0,86.36,86.4% 4-year graduation rate
29Q248,2017,2020-21,76.0,85.53,85.5% 4-year graduation rate
29Q259,2017,2020-21,73.0,95.89,95.9% 4-year graduation rate
29Q265,2017,2020-21,96.0,84.38,84.4% 4-year graduation rate
29Q272,2017,2020-21,99.0,84.85,84.8% 4-year graduation rate
29Q283,2017,2020-21,92.0,86.96,87.0% 4-year graduation rate
29Q313,2017,2020-21,106.0,92.45,92.5% 4-year graduation rate
29Q326,2017,2020-21,94.0,87.23,87.2% 4-year graduation rate
29Q327,2017,2020-21,52.0,86.54,86.5% 4-year graduation rate
29Q492,2017,2020-21,109.0,73.39,73.4% 4-year graduation rate
29Q498,2017,2020-21,91.0,91.21,91.2% 4-year graduation rate
30Q258,2017,2020-21,110.0,94.55,94.5% 4-year graduation rate
30Q286,2017,2020-21,77.0,100.0,100.0% 4-year graduation rate
30Q301,2017,2020-21,144.0,100.0,100.0% 4-year graduation rate
30Q445,2017,2020-21,567.0,86.77,86.8% 4-year graduation rate
30Q450,2017,2020-21,499.0,84.57,84.6% 4-year graduation rate
30Q501,2017,2020-21,208.0,98.56,98.6% 4-year graduation rate
30Q502,2017,2020-21,243.0,88.48,88.5% 4-year graduation rate
30Q555,2017,2020-21,217.0,74.65,74.7% 4-year graduation rate
30Q575,2017,2020-21,293.0,98.98,99.0% 4-year graduation rate
30Q580,2017,2020-21,116.0,97.41,97.4% 4-year graduation rate
31R028,2017,2020-21,21.0,85.71,85.7% 4-year graduation rate
31R047,2017,2020-21,126.0,100.0,100.0% 4-year graduation rate
31R064,2017,2020-21,105.0,95.24,95.2% 4-year graduation rate
31R080,2017,2020-21,111.0,96.4,96.4% 4-year graduation rate
31R440,2017,2020-21,755.0,88.87,88.9% 4-year graduation rate
31R445,2017,2020-21,403.0,82.88,82.9% 4-year graduation rate
31R450,2017,2020-21,656.0,75.15,75.2% 4-year graduation rate
31R455,2017,2020-21,953.0,95.91,95.9% 4-year graduation rate
31R460,2017,2020-21,808.0,89.11,89.1% 4-year graduation rate
31R470,2017,2020-21,56.0,28.57,28.6% 4-year graduation rate
31R600,2017,2020-21,198.0,79.29,79.3% 4-year graduation rate
31R605,2017,2020-21,332.0,99.7,99.7% 4-year graduation rate
32K168,2017,2020-21,60.0,93.33,93.3% 4-year graduation rate
32K403,2017,2020-21,64.0,84.38,84.4% 4-year graduation rate
32K545,2017,2020-21,116.0,93.1,93.1% 4-year graduation rate
32K549,2017,2020-21,78.0,84.62,84.6% 4-year graduation rate
32K552,2017,2020-21,55.0,100.0,100.0% 4-year graduation rate
32K554,2017,2020-21,64.0,98.44,98.4% 4-year graduation rate
32K556,2017,2020-21,70.0,84.29,84.3% 4-year graduation rate
32K564,2017,2020-21,53.0,22.64,22.6% 4-year graduation rate
01M292,2018,2021-22,61.0,93.44,93.4% 4-year graduation rate
01M448,2018,2021-22,136.0,97.06,97.1% 4-year graduation rate
01M450,2018,2021-22,90.0,95.56,95.6% 4-year graduation rate
01M458,2018,2021-22,48.0,29.17,29.2% 4-year graduation rate
01M515,2018,2021-22,151.0,39.07,39.1% 4-year graduation rate
01M539,2018,2021-22,150.0,98.67,98.7% 4-year graduation rate
01M650,2018,2021-22,45.0,40.0,40.0% 4-year graduation rate
01M696,2018,2021-22,161.0,99.38,99.4% 4-year graduation rate
02M047,2018,2021-22,65.0,100.0,100.0% 4-year graduation rate
02M135,2018,2021-22,62.0,93.55,93.5% 4-year graduation rate
02M139,2018,2021-22,112.0,74.11,74.1% 4-year graduation rate
02M260,2018,2021-22,117.0,99.15,99.2% 4-year graduation rate
02M280,2018,2021-22,111.0,93.69,93.7% 4-year graduation rate
02M282,2018,2021-22,110.0,94.55,94.5% 4-year graduation rate
02M288,2018,2021-22,100.0,89.0,89.0% 4-year graduation rate
02M294,2018,2021-22,80.0,93.75,93.8% 4-year graduation rate
02M296,2018,2021-22,77.0,77.92,77.9% 4-year graduation rate
02M298,2018,2021-22,148.0,87.84,87.8% 4-year graduation rate
02M300,2018,2021-22,62.0,82.26,82.3% 4-year graduation rate
02M303,2018,2021-22,75.0,93.33,93.3% 4-year graduation rate
02M305,2018,2021-22,74.0,98.65,98.7% 4-year graduation rate
02M308,2018,2021-22,65.0,73.85,73.8% 4-year graduation rate
02M313,2018,2021-22,50.0,50.0,50.0% 4-year graduation rate
02M316,2018,2021-22,34.0,82.35,82.3% 4-year graduation rate
02M374,2018,2021-22,96.0,97.92,97.9% 4-year graduation rate
02M376,2018,2021-22,121.0,96.69,96.7% 4-year graduation rate
02M392,2018,2021-22,95.0,91.58,91.6% 4-year graduation rate
02M393,2018,2021-22,92.0,91.3,91.3% 4-year graduation rate
02M394,2018,2021-22,123.0,41.46,41.5% 4-year graduation rate
02M399,2018,2021-22,75.0,85.33,85.3% 4-year graduation rate
02M400,2018,2021-22,268.0,92.16,92.2% 4-year graduation rate
02M407,2018,2021-22,64.0,96.88,96.9% 4-year graduation rate
02M408,2018,2021-22,114.0,100.0,100.0% 4-year graduation rate
02M411,2018,2021-22,115.0,99.13,99.1% 4-year graduation rate
02M412,2018,2021-22,112.0,100.0,100.0% 4-year graduation rate
02M413,2018,2021-22,98.0,96.94,96.9% 4-year graduation rate
02M414,2018,2021-22,107.0,100.0,100.0% 4-year graduation rate
02M416,2018,2021-22,132.0,98.48,98.5% 4-year graduation rate
02M418,2018,2021-22,192.0,99.48,99.5% 4-year graduation rate
02M419,2018,2021-22,66.0,75.76,75.8% 4-year graduation rate
02M420,2018,2021-22,439.0,96.13,96.1% 4-year graduation rate
02M422,2018,2021-22,99.0,80.81,80.8% 4-year graduation rate
02M425,2018,2021-22,74.0,95.95,96.0% 4-year graduation rate
02M427,2018,2021-22,38.0,92.11,92.1% 4-year graduation rate
02M432,2018,2021-22,64.0,87.5,87.5% 4-year graduation rate
02M437,2018,2021-22,112.0,87.5,87.5% 4-year graduation rate
02M438,2018,2021-22,94.0,89.36,89.4% 4-year graduation rate
02M439,2018,2021-22,122.0,95.9,95.9% 4-year graduation rate
02M449,2018,2021-22,91.0,91.21,91.2% 4-year graduation rate
02M459,2018,2021-22,72.0,77.78,77.8% 4-year graduation rate
02M475,2018,2021-22,809.0,98.76,98.8% 4-year graduation rate
02M489,2018,2021-22,157.0,92.99,93.0% 4-year graduation rate
02M500,2018,2021-22,89.0,97.75,97.8% 4-year graduation rate
02M507,2018,2021-22,113.0,95.58,95.6% 4-year graduation rate
02M519,2018,2021-22,137.0,98.54,98.5% 4-year graduation rate
02M520,2018,2021-22,13.0,76.92,76.9% 4-year graduation rate
02M529,2018,2021-22,47.0,76.6,76.6% 4-year graduation rate
02M531,2018,2021-22,58.0,96.55,96.5% 4-year graduation rate
02M533,2018,2021-22,95.0,92.63,92.6% 4-year graduation rate
02M534,2018,2021-22,100.0,88.0,88.0% 4-year graduation rate
02M542,2018,2021-22,117.0,92.31,92.3% 4-year graduation rate
02M543,2018,2021-22,113.0,91.15,91.2% 4-year graduation rate
02M544,2018,2021-22,107.0,21.5,21.5% 4-year graduation rate
02M545,2018,2021-22,99.0,96.97,97.0% 4-year graduation rate
02M546,2018,2021-22,116.0,93.1,93.1% 4-year graduation rate
02M550,2018,2021-22,165.0,40.0,40.0% 4-year graduation rate
02M551,2018,2021-22,125.0,91.2,91.2% 4-year graduation rate
02M560,2018,2021-22,212.0,39.15,39.1% 4-year graduation rate
02M565,2018,2021-22,36.0,66.67,66.7% 4-year graduation rate
02M570,2018,2021-22,52.0,11.54,11.5% 4-year graduation rate
02M575,2018,2021-22,205.0,26.34,26.3% 4-year graduation rate
02M580,2018,2021-22,53.0,84.91,84.9% 4-year graduation rate
02M586,2018,2021-22,18.0,27.78,27.8% 4-year graduation rate
02M600,2018,2021-22,385.0,90.91,90.9% 4-year graduation rate
02M605,2018,2021-22,59.0,91.53,91.5% 4-year graduation rate
02M615,2018,2021-22,91.0,93.41,93.4% 4-year graduation rate
02M630,2018,2021-22,372.0,97.58,97.6% 4-year graduation rate
02M655,2018,2021-22,87.0,75.86,75.9% 4-year graduation rate
03M291,2018,2021-22,112.0,100.0,100.0% 4-year graduation rate
03M299,2018,2021-22,64.0,67.19,67.2% 4-year graduation rate
03M307,2018,2021-22,101.0,95.05,95.0% 4-year graduation rate
03M402,2018,2021-22,66.0,95.45,95.5% 4-year graduation rate
03M403,2018,2021-22,111.0,94.59,94.6% 4-year graduation rate
03M404,2018,2021-22,35.0,2.86,2.9% 4-year graduation rate
03M415,2018,2021-22,45.0,100.0,100.0% 4-year graduation rate
03M417,2018,2021-22,82.0,93.9,93.9% 4-year graduation rate
03M479,2018,2021-22,367.0,98.64,98.6% 4-year graduation rate
03M485,2018,2021-22,610.0,99.34,99.3% 4-year graduation rate
03M492,2018,2021-22,85.0,91.76,91.8% 4-year graduation rate
03M494,2018,2021-22,115.0,86.96,87.0% 4-year graduation rate
03M541,2018,2021-22,108.0,99.07,99.1% 4-year graduation rate
03M610,2018,2021-22,74.0,98.65,98.7% 4-year graduation rate
03M859,2018,2021-22,42.0,100.0,100.0% 4-year graduation rate
03M860,2018,2021-22,56.0,85.71,85.7% 4-year graduation rate
04M310,2018,2021-22,81.0,33.33,33.3% 4-year graduation rate
04M372,2018,2021-22,80.0,83.75,83.8% 4-year graduation rate
04M435,2018,2021-22,397.0,98.74,98.7% 4-year graduation rate
04M495,2018,2021-22,88.0,96.59,96.6% 4-year graduation rate
04M505,2018,2021-22,83.0,16.87,16.9% 4-year graduation rate
04M555,2018,2021-22,132.0,100.0,100.0% 4-year graduation rate
04M680,2018,2021-22,75.0,92.0,92.0% 4-year graduation rate
05M148,2018,2021-22,34.0,82.35,82.3% 4-year graduation rate
05M157,2018,2021-22,58.0,75.86,75.9% 4-year graduation rate
05M285,2018,2021-22,86.0,24.42,24.4% 4-year graduation rate
05M304,2018,2021-22,50.0,84.0,84.0% 4-year graduation rate
05M362,2018,2021-22,97.0,97.94,97.9% 4-year graduation rate
05M369,2018,2021-22,96.0,89.58,89.6% 4-year graduation rate
05M499,2018,2021-22,144.0,82.64,82.6% 4-year graduation rate
05M670,2018,2021-22,81.0,91.36,91.4% 4-year graduation rate
05M692,2018,2021-22,97.0,98.97,99.0% 4-year graduation rate
06M211,2018,2021-22,104.0,87.5,87.5% 4-year graduation rate
06M293,2018,2021-22,85.0,97.65,97.7% 4-year graduation rate
06M346,2018,2021-22,95.0,94.74,94.7% 4-year graduation rate
06M348,2018,2021-22,92.0,89.13,89.1% 4-year graduation rate
06M423,2018,2021-22,65.0,66.15,66.2% 4-year graduation rate
06M462,2018,2021-22,87.0,86.21,86.2% 4-year graduation rate
06M463,2018,2021-22,89.0,95.51,95.5% 4-year graduation rate
06M467,2018,2021-22,93.0,76.34,76.3% 4-year graduation rate
06M468,2018,2021-22,96.0,81.25,81.2% 4-year graduation rate
06M540,2018,2021-22,311.0,80.71,80.7% 4-year graduation rate
06M552,2018,2021-22,149.0,95.3,95.3% 4-year graduation rate
07X221,2018,2021-22,91.0,97.8,97.8% 4-year graduation rate
07X223,2018,2021-22,90.0,98.89,98.9% 4-year graduation rate
07X259,2018,2021-22,137.0,78.83,78.8% 4-year graduation rate
07X334,2018,2021-22,91.0,89.01,89.0% 4-year graduation rate
07X379,2018,2021-22,92.0,16.3,16.3% 4-year graduation rate
07X381,2018,2021-22,57.0,24.56,24.6% 4-year graduation rate
07X427,2018,2021-22,91.0,79.12,79.1% 4-year graduation rate
07X473,2018,2021-22,40.0,90.0,90.0% 4-year graduation rate
07X495,2018,2021-22,133.0,100.0,100.0% 4-year graduation rate
07X500,2018,2021-22,86.0,87.21,87.2% 4-year graduation rate
07X522,2018,2021-22,72.0,77.78,77.8% 4-year graduation rate
07X527,2018,2021-22,104.0,83.65,83.7% 4-year graduation rate
07X548,2018,2021-22,133.0,82.71,82.7% 4-year graduation rate
07X551,2018,2021-22,90.0,81.11,81.1% 4-year graduation rate
07X557,2018,2021-22,103.0,29.13,29.1% 4-year graduation rate
07X600,2018,2021-22,76.0,88.16,88.2% 4-year graduation rate
07X670,2018,2021-22,103.0,83.5,83.5% 4-year graduation rate
08X269,2018,2021-22,72.0,90.28,90.3% 4-year graduation rate
08X282,2018,2021-22,51.0,80.39,80.4% 4-year graduation rate
08X293,2018,2021-22,115.0,90.43,90.4% 4-year graduation rate
08X312,2018,2021-22,95.0,92.63,92.6% 4-year graduation rate
08X320,2018,2021-22,87.0,82.76,82.8% 4-year graduation rate
08X348,2018,2021-22,88.0,77.27,77.3% 4-year graduation rate
08X349,2018,2021-22,94.0,93.62,93.6% 4-year graduation rate
08X367,2018,2021-22,69.0,69.57,69.6% 4-year graduation rate
08X376,2018,2021-22,50.0,76.0,76.0% 4-year graduation rate
08X377,2018,2021-22,46.0,32.61,32.6% 4-year graduation rate
08X405,2018,2021-22,198.0,80.3,80.3% 4-year graduation rate
08X432,2018,2021-22,104.0,87.5,87.5% 4-year graduation rate
08X452,2018,2021-22,97.0,71.13,71.1% 4-year graduation rate
08X530,2018,2021-22,88.0,85.23,85.2% 4-year graduation rate
08X537,2018,2021-22,53.0,22.64,22.6% 4-year graduation rate
08X558,2018,2021-22,126.0,88.89,88.9% 4-year graduation rate
08X559,2018,2021-22,12.0,0.0,0.0% 4-year graduation rate
08X561,2018,2021-22,79.0,74.68,74.7% 4-year graduation rate
09X227,2018,2021-22,91.0,86.81,86.8% 4-year graduation rate
09X231,2018,2021-22,65.0,89.23,89.2% 4-year graduation rate
09X241,2018,2021-22,76.0,92.11,92.1% 4-year graduation rate
09X250,2018,2021-22,91.0,86.81,86.8% 4-year graduation rate
09X252,2018,2021-22,77.0,83.12,83.1% 4-year graduation rate
09X260,2018,2021-22,95.0,91.58,91.6% 4-year graduation rate
09X263,2018,2021-22,93.0,76.34,76.3% 4-year graduation rate
09X297,2018,2021-22,97.0,86.6,86.6% 4-year graduation rate
09X324,2018,2021-22,72.0,97.22,97.2% 4-year graduation rate
09X327,2018,2021-22,100.0,90.0,90.0% 4-year graduation rate
09X329,2018,2021-22,57.0,84.21,84.2% 4-year graduation rate
09X350,2018,2021-22,59.0,50.85,50.9% 4-year graduation rate
09X365,2018,2021-22,85.0,98.82,98.8% 4-year graduation rate
09X403,2018,2021-22,105.0,87.62,87.6% 4-year graduation rate
09X404,2018,2021-22,50.0,60.0,60.0% 4-year graduation rate
09X412,2018,2021-22,72.0,80.56,80.6% 4-year graduation rate
09X413,2018,2021-22,57.0,92.98,93.0% 4-year graduation rate
09X505,2018,2021-22,113.0,87.61,87.6% 4-year graduation rate
09X517,2018,2021-22,68.0,86.76,86.8% 4-year graduation rate
09X525,2018,2021-22,91.0,92.31,92.3% 4-year graduation rate
09X543,2018,2021-22,53.0,77.36,77.4% 4-year graduation rate
09X564,2018,2021-22,102.0,93.14,93.1% 4-year graduation rate
09X568,2018,2021-22,61.0,98.36,98.4% 4-year graduation rate
10X141,2018,2021-22,176.0,88.64,88.6% 4-year graduation rate
10X213,2018,2021-22,85.0,83.53,83.5% 4-year graduation rate
10X225,2018,2021-22,67.0,83.58,83.6% 4-year graduation rate
10X237,2018,2021-22,72.0,63.89,63.9% 4-year graduation rate
10X243,2018,2021-22,82.0,95.12,95.1% 4-year graduation rate
10X264,2018,2021-22,88.0,87.5,87.5% 4-year graduation rate
10X268,2018,2021-22,85.0,68.24,68.2% 4-year graduation rate
10X284,2018,2021-22,85.0,83.53,83.5% 4-year graduation rate
10X319,2018,2021-22,66.0,13.64,13.6% 4-year graduation rate
10X342,2018,2021-22,89.0,75.28,75.3% 4-year graduation rate
10X351,2018,2021-22,151.0,83.44,83.4% 4-year graduation rate
10X353,2018,2021-22,138.0,95.65,95.7% 4-year graduation rate
10X368,2018,2021-22,135.0,89.63,89.6% 4-year graduation rate
10X374,2018,2021-22,98.0,100.0,100.0% 4-year graduation rate
10X397,2018,2021-22,101.0,48.51,48.5% 4-year graduation rate
10X433,2018,2021-22,88.0,79.55,79.5% 4-year graduation rate
10X434,2018,2021-22,94.0,97.87,97.9% 4-year graduation rate
10X437,2018,2021-22,71.0,100.0,100.0% 4-year graduation rate
10X438,2018,2021-22,88.0,100.0,100.0% 4-year graduation rate
10X439,2018,2021-22,94.0,96.81,96.8% 4-year graduation rate
10X440,2018,2021-22,231.0,94.37,94.4% 4-year graduation rate
10X442,2018,2021-22,99.0,98.99,99.0% 4-year graduation rate
10X445,2018,2021-22,732.0,99.04,99.0% 4-year graduation rate
10X477,2018,2021-22,114.0,97.37,97.4% 4-year graduation rate
10X524,2018,2021-22,93.0,89.25,89.2% 4-year graduation rate
10X546,2018,2021-22,71.0,94.37,94.4% 4-year graduation rate
10X549,2018,2021-22,93.0,92.47,92.5% 4-year graduation rate
10X565,2018,2021-22,104.0,90.38,90.4% 4-year graduation rate
10X696,2018,2021-22,99.0,100.0,100.0% 4-year graduation rate
11X249,2018,2021-22,64.0,98.44,98.4% 4-year graduation rate
11X253,2018,2021-22,75.0,68.0,68.0% 4-year graduation rate
11X265,2018,2021-22,81.0,74.07,74.1% 4-year graduation rate
11X270,2018,2021-22,93.0,82.8,82.8% 4-year graduation rate
11X275,2018,2021-22,130.0,85.38,85.4% 4-year graduation rate
11X288,2018,2021-22,142.0,89.44,89.4% 4-year graduation rate
11X290,2018,2021-22,78.0,88.46,88.5% 4-year graduation rate
11X299,2018,2021-22,99.0,92.93,92.9% 4-year graduation rate
11X418,2018,2021-22,123.0,78.05,78.0% 4-year graduation rate
11X455,2018,2021-22,540.0,85.37,85.4% 4-year graduation rate
11X508,2018,2021-22,101.0,84.16,84.2% 4-year graduation rate
11X509,2018,2021-22,97.0,90.72,90.7% 4-year graduation rate
11X513,2018,2021-22,83.0,90.36,90.4% 4-year graduation rate
11X514,2018,2021-22,75.0,84.0,84.0% 4-year graduation rate
11X542,2018,2021-22,129.0,93.8,93.8% 4-year graduation rate
11X544,2018,2021-22,69.0,84.06,84.1% 4-year graduation rate
11X545,2018,2021-22,47.0,82.98,83.0% 4-year graduation rate
12X242,2018,2021-22,83.0,92.77,92.8% 4-year graduation rate
12X248,2018,2021-22,51.0,74.51,74.5% 4-year graduation rate
12X251,2018,2021-22,81.0,79.01,79.0% 4-year graduation rate
12X267,2018,2021-22,74.0,98.65,98.7% 4-year graduation rate
12X271,2018,2021-22,87.0,85.06,85.1% 4-year graduation rate
12X388,2018,2021-22,96.0,92.71,92.7% 4-year graduation rate
12X446,2018,2021-22,56.0,16.07,16.1% 4-year graduation rate
12X478,2018,2021-22,76.0,92.11,92.1% 4-year graduation rate
12X479,2018,2021-22,84.0,59.52,59.5% 4-year graduation rate
12X480,2018,2021-22,35.0,34.29,34.3% 4-year graduation rate
12X511,2018,2021-22,96.0,69.79,69.8% 4-year graduation rate
12X521,2018,2021-22,124.0,79.84,79.8% 4-year graduation rate
12X550,2018,2021-22,97.0,81.44,81.4% 4-year graduation rate
12X682,2018,2021-22,112.0,75.89,75.9% 4-year graduation rate
12X684,2018,2021-22,76.0,68.42,68.4% 4-year graduation rate
13K265,2018,2021-22,46.0,78.26,78.3% 4-year graduation rate
13K350,2018,2021-22,52.0,94.23,94.2% 4-year graduation rate
13K412,2018,2021-22,107.0,80.37,80.4% 4-year graduation rate
13K419,2018,2021-22,147.0,97.28,97.3% 4-year graduation rate
13K430,2018,2021-22,1441.0,96.32,96.3% 4-year graduation rate
13K439,2018,2021-22,98.0,82.65,82.7% 4-year graduation rate
13K483,2018,2021-22,99.0,90.91,90.9% 4-year graduation rate
13K527,2018,2021-22,62.0,93.55,93.5% 4-year graduation rate
13K553,2018,2021-22,29.0,34.48,34.5% 4-year graduation rate
13K594,2018,2021-22,34.0,91.18,91.2% 4-year graduation rate
13K595,2018,2021-22,90.0,100.0,100.0% 4-year graduation rate
13K605,2018,2021-22,166.0,93.98,94.0% 4-year graduation rate
13K616,2018,2021-22,45.0,37.78,37.8% 4-year graduation rate
13K670,2018,2021-22,198.0,98.99,99.0% 4-year graduation rate
13K674,2018,2021-22,99.0,98.99,99.0% 4-year graduation rate
14K071,2018,2021-22,58.0,70.69,70.7% 4-year graduation rate
14K449,2018,2021-22,227.0,99.12,99.1% 4-year graduation rate
14K454,2018,2021-22,90.0,97.78,97.8% 4-year graduation rate
14K474,2018,2021-22,127.0,85.83,85.8% 4-year graduation rate
14K477,2018,2021-22,82.0,82.93,82.9% 4-year graduation rate
14K478,2018,2021-22,149.0,79.87,79.9% 4-year graduation rate
14K488,2018,2021-22,108.0,94.44,94.4% 4-year graduation rate
14K558,2018,2021-22,126.0,99.21,99.2% 4-year graduation rate
14K561,2018,2021-22,172.0,99.42,99.4% 4-year graduation rate
14K586,2018,2021-22,57.0,78.95,79.0% 4-year graduation rate
14K610,2018,2021-22,77.0,80.52,80.5% 4-year graduation rate
14K614,2018,2021-22,59.0,96.61,96.6% 4-year graduation rate
14K685,2018,2021-22,54.0,61.11,61.1% 4-year graduation rate
15K423,2018,2021-22,73.0,27.4,27.4% 4-year graduation rate
15K429,2018,2021-22,70.0,100.0,100.0% 4-year graduation rate
15K448,2018,2021-22,99.0,87.88,87.9% 4-year graduation rate
15K462,2018,2021-22,101.0,80.2,80.2% 4-year graduation rate
15K463,2018,2021-22,70.0,77.14,77.1% 4-year graduation rate
15K464,2018,2021-22,99.0,85.86,85.9% 4-year graduation rate
15K497,2018,2021-22,90.0,90.0,90.0% 4-year graduation rate
15K519,2018,2021-22,117.0,76.07,76.1% 4-year graduation rate
15K529,2018,2021-22,53.0,28.3,28.3% 4-year graduation rate
15K592,2018,2021-22,54.0,79.63,79.6% 4-year graduation rate
15K656,2018,2021-22,232.0,93.1,93.1% 4-year graduation rate
15K667,2018,2021-22,301.0,88.7,88.7% 4-year graduation rate
15K684,2018,2021-22,163.0,100.0,100.0% 4-year graduation rate
15K698,2018,2021-22,41.0,31.71,31.7% 4-year graduation rate
16K455,2018,2021-22,81.0,82.72,82.7% 4-year graduation rate
16K498,2018,2021-22,130.0,87.69,87.7% 4-year graduation rate
16K669,2018,2021-22,95.0,25.26,25.3% 4-year graduation rate
16K688,2018,2021-22,37.0,81.08,81.1% 4-year graduation rate
16K765,2018,2021-22,42.0,90.48,90.5% 4-year graduation rate
17K122,2018,2021-22,90.0,86.67,86.7% 4-year graduation rate
17K382,2018,2021-22,37.0,81.08,81.1% 4-year graduation rate
17K408,2018,2021-22,53.0,88.68,88.7% 4-year graduation rate
17K524,2018,2021-22,78.0,76.92,76.9% 4-year graduation rate
17K528,2018,2021-22,75.0,90.67,90.7% 4-year graduation rate
17K531,2018,2021-22,83.0,74.7,74.7% 4-year graduation rate
17K537,2018,2021-22,112.0,89.29,89.3% 4-year graduation rate
17K539,2018,2021-22,65.0,80.0,80.0% 4-year graduation rate
17K543,2018,2021-22,87.0,97.7,97.7% 4-year graduation rate
