DBN,school_year,math_number_tested,math_mean_scale_score,math_pct_proficient,math_pct_proficient_label
27Q316,2022-23,154.0,460.7,60.39,60.4% Math proficiency (Levels 3+4)
27Q317,2022-23,184.0,457.9,59.78,59.8% Math proficiency (Levels 3+4)
27Q318,2022-23,149.0,448.1,44.3,44.3% Math proficiency (Levels 3+4)
27Q319,2022-23,257.0,449.8,47.47,47.5% Math proficiency (Levels 3+4)
27Q323,2022-23,333.0,467.3,73.27,73.3% Math proficiency (Levels 3+4)
27Q333,2022-23,207.0,434.1,21.26,21.3% Math proficiency (Levels 3+4)
27Q362,2022-23,144.0,467.1,77.78,77.8% Math proficiency (Levels 3+4)
27Q377,2022-23,150.0,453.9,56.67,56.7% Math proficiency (Levels 3+4)
28Q008,2022-23,313.0,442.3,37.06,37.1% Math proficiency (Levels 3+4)
28Q040,2022-23,101.0,464.6,76.24,76.2% Math proficiency (Levels 3+4)
28Q048,2022-23,176.0,448.2,48.86,48.9% Math proficiency (Levels 3+4)
28Q050,2022-23,367.0,451.6,52.59,52.6% Math proficiency (Levels 3+4)
28Q054,2022-23,215.0,448.2,46.05,46.0% Math proficiency (Levels 3+4)
28Q055,2022-23,150.0,452.5,56.67,56.7% Math proficiency (Levels 3+4)
28Q072,2022-23,225.0,445.1,37.33,37.3% Math proficiency (Levels 3+4)
28Q080,2022-23,129.0,439.9,27.91,27.9% Math proficiency (Levels 3+4)
28Q082,2022-23,302.0,438.7,31.46,31.5% Math proficiency (Levels 3+4)
28Q086,2022-23,294.0,454.7,56.12,56.1% Math proficiency (Levels 3+4)
28Q099,2022-23,338.0,467.0,76.33,76.3% Math proficiency (Levels 3+4)
28Q101,2022-23,232.0,482.6,94.4,94.4% Math proficiency (Levels 3+4)
28Q117,2022-23,287.0,455.6,56.79,56.8% Math proficiency (Levels 3+4)
28Q121,2022-23,216.0,480.0,91.67,91.7% Math proficiency (Levels 3+4)
28Q139,2022-23,203.0,462.8,67.49,67.5% Math proficiency (Levels 3+4)
28Q140,2022-23,138.0,458.1,58.7,58.7% Math proficiency (Levels 3+4)
28Q144,2022-23,329.0,473.8,84.8,84.8% Math proficiency (Levels 3+4)
28Q157,2022-23,1048.0,470.4,73.19,73.2% Math proficiency (Levels 3+4)
28Q160,2022-23,229.0,448.6,48.91,48.9% Math proficiency (Levels 3+4)
28Q161,2022-23,196.0,457.2,57.65,57.6% Math proficiency (Levels 3+4)
28Q167,2022-23,186.0,446.9,46.24,46.2% Math proficiency (Levels 3+4)
28Q174,2022-23,251.0,468.7,76.89,76.9% Math proficiency (Levels 3+4)
28Q175,2022-23,280.0,460.6,64.29,64.3% Math proficiency (Levels 3+4)
28Q182,2022-23,275.0,437.7,30.18,30.2% Math proficiency (Levels 3+4)
28Q190,2022-23,603.0,458.5,59.04,59.0% Math proficiency (Levels 3+4)
28Q196,2022-23,350.0,489.5,98.29,98.3% Math proficiency (Levels 3+4)
28Q206,2022-23,227.0,453.7,52.42,52.4% Math proficiency (Levels 3+4)
28Q217,2022-23,769.0,443.2,38.62,38.6% Math proficiency (Levels 3+4)
28Q220,2022-23,262.0,452.7,53.05,53.0% Math proficiency (Levels 3+4)
28Q284,2022-23,170.0,445.3,35.29,35.3% Math proficiency (Levels 3+4)
28Q287,2022-23,270.0,433.7,22.22,22.2% Math proficiency (Levels 3+4)
28Q303,2022-23,133.0,483.9,95.49,95.5% Math proficiency (Levels 3+4)
28Q310,2022-23,244.0,451.4,51.23,51.2% Math proficiency (Levels 3+4)
28Q312,2022-23,83.0,442.3,32.53,32.5% Math proficiency (Levels 3+4)
28Q332,2022-23,136.0,,,Data suppressed
28Q349,2022-23,291.0,445.8,42.96,43.0% Math proficiency (Levels 3+4)
28Q354,2022-23,205.0,441.5,34.15,34.1% Math proficiency (Levels 3+4)
28Q358,2022-23,218.0,451.6,50.92,50.9% Math proficiency (Levels 3+4)
28Q680,2022-23,170.0,459.4,61.18,61.2% Math proficiency (Levels 3+4)
28Q896,2022-23,155.0,446.3,38.71,38.7% Math proficiency (Levels 3+4)
29Q015,2022-23,140.0,455.0,56.43,56.4% Math proficiency (Levels 3+4)
29Q033,2022-23,342.0,450.2,48.25,48.2% Math proficiency (Levels 3+4)
29Q034,2022-23,233.0,449.2,46.78,46.8% Math proficiency (Levels 3+4)
29Q035,2022-23,264.0,453.3,56.82,56.8% Math proficiency (Levels 3+4)
29Q036,2022-23,135.0,436.5,28.15,28.1% Math proficiency (Levels 3+4)
29Q037,2022-23,130.0,440.5,35.38,35.4% Math proficiency (Levels 3+4)
29Q038,2022-23,97.0,455.2,58.76,58.8% Math proficiency (Levels 3+4)
29Q052,2022-23,110.0,435.4,26.36,26.4% Math proficiency (Levels 3+4)
29Q059,2022-23,386.0,442.8,33.16,33.2% Math proficiency (Levels 3+4)
29Q095,2022-23,301.0,465.9,74.75,74.8% Math proficiency (Levels 3+4)
29Q109,2022-23,555.0,,,Data suppressed
29Q116,2022-23,477.0,439.8,30.61,30.6% Math proficiency (Levels 3+4)
29Q118,2022-23,163.0,445.7,41.72,41.7% Math proficiency (Levels 3+4)
29Q131,2022-23,313.0,467.2,74.44,74.4% Math proficiency (Levels 3+4)
29Q132,2022-23,139.0,460.5,64.03,64.0% Math proficiency (Levels 3+4)
29Q134,2022-23,162.0,440.0,32.72,32.7% Math proficiency (Levels 3+4)
29Q135,2022-23,348.0,446.7,44.83,44.8% Math proficiency (Levels 3+4)
29Q136,2022-23,192.0,437.3,28.65,28.6% Math proficiency (Levels 3+4)
29Q138,2022-23,409.0,437.5,30.32,30.3% Math proficiency (Levels 3+4)
29Q147,2022-23,277.0,432.1,19.86,19.9% Math proficiency (Levels 3+4)
29Q156,2022-23,77.0,446.5,44.16,44.2% Math proficiency (Levels 3+4)
29Q176,2022-23,247.0,464.1,73.28,73.3% Math proficiency (Levels 3+4)
29Q181,2022-23,96.0,452.8,52.08,52.1% Math proficiency (Levels 3+4)
29Q192,2022-23,333.0,435.8,22.82,22.8% Math proficiency (Levels 3+4)
29Q195,2022-23,136.0,442.2,36.76,36.8% Math proficiency (Levels 3+4)
29Q208,2022-23,376.0,451.2,51.33,51.3% Math proficiency (Levels 3+4)
29Q238,2022-23,574.0,,,Data suppressed
29Q251,2022-23,103.0,455.1,57.28,57.3% Math proficiency (Levels 3+4)
29Q259,2022-23,168.0,448.1,44.05,44.0% Math proficiency (Levels 3+4)
29Q268,2022-23,381.0,444.3,37.01,37.0% Math proficiency (Levels 3+4)
29Q270,2022-23,382.0,441.7,32.72,32.7% Math proficiency (Levels 3+4)
29Q283,2022-23,112.0,450.1,48.21,48.2% Math proficiency (Levels 3+4)
29Q289,2022-23,169.0,447.1,41.42,41.4% Math proficiency (Levels 3+4)
29Q295,2022-23,259.0,,,Data suppressed
29Q327,2022-23,106.0,446.0,41.51,41.5% Math proficiency (Levels 3+4)
29Q355,2022-23,321.0,438.7,28.35,28.4% Math proficiency (Levels 3+4)
29Q356,2022-23,235.0,441.9,36.17,36.2% Math proficiency (Levels 3+4)
29Q360,2022-23,141.0,457.0,58.16,58.2% Math proficiency (Levels 3+4)
30Q002,2022-23,236.0,460.4,64.83,64.8% Math proficiency (Levels 3+4)
30Q010,2022-23,648.0,451.4,51.54,51.5% Math proficiency (Levels 3+4)
30Q011,2022-23,412.0,459.1,58.25,58.2% Math proficiency (Levels 3+4)
30Q017,2022-23,235.0,447.8,43.4,43.4% Math proficiency (Levels 3+4)
30Q069,2022-23,405.0,457.4,61.98,62.0% Math proficiency (Levels 3+4)
30Q070,2022-23,360.0,450.7,52.78,52.8% Math proficiency (Levels 3+4)
30Q076,2022-23,168.0,441.5,33.93,33.9% Math proficiency (Levels 3+4)
30Q078,2022-23,395.0,472.3,82.03,82.0% Math proficiency (Levels 3+4)
30Q084,2022-23,99.0,458.2,63.64,63.6% Math proficiency (Levels 3+4)
30Q085,2022-23,241.0,464.7,70.54,70.5% Math proficiency (Levels 3+4)
30Q092,2022-23,386.0,444.3,39.64,39.6% Math proficiency (Levels 3+4)
30Q111,2022-23,213.0,430.6,17.84,17.8% Math proficiency (Levels 3+4)
30Q112,2022-23,207.0,435.8,27.05,27.1% Math proficiency (Levels 3+4)
30Q122,2022-23,715.0,475.4,82.8,82.8% Math proficiency (Levels 3+4)
30Q126,2022-23,377.0,451.4,46.42,46.4% Math proficiency (Levels 3+4)
30Q127,2022-23,702.0,438.9,28.49,28.5% Math proficiency (Levels 3+4)
30Q141,2022-23,914.0,457.6,59.3,59.3% Math proficiency (Levels 3+4)
30Q145,2022-23,1197.0,446.4,38.93,38.9% Math proficiency (Levels 3+4)
30Q148,2022-23,285.0,446.7,40.35,40.4% Math proficiency (Levels 3+4)
30Q149,2022-23,450.0,446.8,45.56,45.6% Math proficiency (Levels 3+4)
30Q150,2022-23,384.0,469.3,77.08,77.1% Math proficiency (Levels 3+4)
30Q151,2022-23,131.0,448.8,51.15,51.1% Math proficiency (Levels 3+4)
30Q152,2022-23,330.0,461.5,66.97,67.0% Math proficiency (Levels 3+4)
30Q166,2022-23,348.0,464.8,72.7,72.7% Math proficiency (Levels 3+4)
30Q171,2022-23,188.0,438.4,30.85,30.9% Math proficiency (Levels 3+4)
30Q204,2022-23,331.0,444.1,39.88,39.9% Math proficiency (Levels 3+4)
30Q212,2022-23,282.0,463.6,70.92,70.9% Math proficiency (Levels 3+4)
30Q227,2022-23,1073.0,466.7,74.0,74.0% Math proficiency (Levels 3+4)
30Q230,2022-23,789.0,455.9,53.87,53.9% Math proficiency (Levels 3+4)
30Q234,2022-23,147.0,465.8,82.99,83.0% Math proficiency (Levels 3+4)
30Q235,2022-23,158.0,428.1,12.66,12.7% Math proficiency (Levels 3+4)
30Q280,2022-23,253.0,446.2,37.94,37.9% Math proficiency (Levels 3+4)
30Q286,2022-23,155.0,449.6,49.68,49.7% Math proficiency (Levels 3+4)
30Q291,2022-23,236.0,452.1,47.88,47.9% Math proficiency (Levels 3+4)
30Q300,2022-23,258.0,490.0,97.29,97.3% Math proficiency (Levels 3+4)
30Q329,2022-23,203.0,446.8,46.31,46.3% Math proficiency (Levels 3+4)
30Q361,2022-23,212.0,461.4,67.45,67.5% Math proficiency (Levels 3+4)
30Q384,2022-23,65.0,467.4,73.85,73.8% Math proficiency (Levels 3+4)
30Q398,2022-23,58.0,465.8,72.41,72.4% Math proficiency (Levels 3+4)
30Q580,2022-23,50.0,486.9,98.0,98.0% Math proficiency (Levels 3+4)
31R001,2022-23,181.0,458.6,61.88,61.9% Math proficiency (Levels 3+4)
31R002,2022-23,718.0,445.7,39.83,39.8% Math proficiency (Levels 3+4)
31R003,2022-23,292.0,476.8,87.67,87.7% Math proficiency (Levels 3+4)
31R004,2022-23,311.0,459.1,64.95,65.0% Math proficiency (Levels 3+4)
31R005,2022-23,128.0,482.4,92.97,93.0% Math proficiency (Levels 3+4)
31R006,2022-23,204.0,465.2,74.51,74.5% Math proficiency (Levels 3+4)
31R007,2022-23,1100.0,470.3,77.09,77.1% Math proficiency (Levels 3+4)
31R008,2022-23,250.0,482.3,92.4,92.4% Math proficiency (Levels 3+4)
31R009,2022-23,133.0,481.3,95.49,95.5% Math proficiency (Levels 3+4)
31R010,2022-23,70.0,441.3,27.14,27.1% Math proficiency (Levels 3+4)
31R011,2022-23,123.0,442.3,34.15,34.1% Math proficiency (Levels 3+4)
31R013,2022-23,333.0,454.7,56.76,56.8% Math proficiency (Levels 3+4)
31R016,2022-23,189.0,431.1,19.58,19.6% Math proficiency (Levels 3+4)
31R018,2022-23,153.0,434.7,24.84,24.8% Math proficiency (Levels 3+4)
31R019,2022-23,210.0,445.0,45.24,45.2% Math proficiency (Levels 3+4)
31R020,2022-23,186.0,426.8,8.06,8.1% Math proficiency (Levels 3+4)
31R021,2022-23,137.0,454.5,58.39,58.4% Math proficiency (Levels 3+4)
31R022,2022-23,350.0,442.2,37.14,37.1% Math proficiency (Levels 3+4)
31R023,2022-23,262.0,472.4,83.21,83.2% Math proficiency (Levels 3+4)
31R024,2022-23,911.0,463.8,70.25,70.2% Math proficiency (Levels 3+4)
31R026,2022-23,134.0,466.0,73.88,73.9% Math proficiency (Levels 3+4)
31R027,2022-23,622.0,442.0,34.08,34.1% Math proficiency (Levels 3+4)
31R028,2022-23,177.0,442.6,37.85,37.9% Math proficiency (Levels 3+4)
31R029,2022-23,253.0,456.5,60.08,60.1% Math proficiency (Levels 3+4)
31R030,2022-23,269.0,469.1,81.41,81.4% Math proficiency (Levels 3+4)
31R031,2022-23,140.0,430.6,22.14,22.1% Math proficiency (Levels 3+4)
31R032,2022-23,274.0,467.9,77.01,77.0% Math proficiency (Levels 3+4)
31R034,2022-23,854.0,472.6,80.91,80.9% Math proficiency (Levels 3+4)
31R035,2022-23,176.0,480.6,93.18,93.2% Math proficiency (Levels 3+4)
31R036,2022-23,341.0,458.6,65.4,65.4% Math proficiency (Levels 3+4)
31R038,2022-23,154.0,453.1,53.9,53.9% Math proficiency (Levels 3+4)
31R039,2022-23,223.0,463.3,71.3,71.3% Math proficiency (Levels 3+4)
31R041,2022-23,308.0,451.5,54.22,54.2% Math proficiency (Levels 3+4)
31R042,2022-23,492.0,464.4,71.75,71.8% Math proficiency (Levels 3+4)
31R044,2022-23,241.0,430.3,18.26,18.3% Math proficiency (Levels 3+4)
31R045,2022-23,373.0,453.2,53.35,53.4% Math proficiency (Levels 3+4)
31R046,2022-23,90.0,435.3,25.56,25.6% Math proficiency (Levels 3+4)
31R048,2022-23,532.0,465.1,71.05,71.0% Math proficiency (Levels 3+4)
31R049,2022-23,284.0,,,Data suppressed
31R050,2022-23,291.0,478.6,88.66,88.7% Math proficiency (Levels 3+4)
31R051,2022-23,959.0,446.1,43.17,43.2% Math proficiency (Levels 3+4)
31R052,2022-23,240.0,463.9,72.5,72.5% Math proficiency (Levels 3+4)
31R053,2022-23,345.0,472.4,82.32,82.3% Math proficiency (Levels 3+4)
31R054,2022-23,336.0,462.7,66.96,67.0% Math proficiency (Levels 3+4)
31R055,2022-23,213.0,461.8,72.77,72.8% Math proficiency (Levels 3+4)
31R056,2022-23,274.0,465.1,72.99,73.0% Math proficiency (Levels 3+4)
31R057,2022-23,219.0,436.7,29.68,29.7% Math proficiency (Levels 3+4)
31R058,2022-23,279.0,453.4,49.46,49.5% Math proficiency (Levels 3+4)
31R059,2022-23,118.0,446.2,44.07,44.1% Math proficiency (Levels 3+4)
31R060,2022-23,296.0,447.0,43.24,43.2% Math proficiency (Levels 3+4)
31R061,2022-23,697.0,435.3,24.25,24.2% Math proficiency (Levels 3+4)
31R062,2022-23,215.0,464.5,74.42,74.4% Math proficiency (Levels 3+4)
31R063,2022-23,372.0,457.3,60.22,60.2% Math proficiency (Levels 3+4)
31R065,2022-23,173.0,454.2,56.65,56.6% Math proficiency (Levels 3+4)
31R068,2022-23,196.0,430.5,18.88,18.9% Math proficiency (Levels 3+4)
31R069,2022-23,380.0,449.2,48.16,48.2% Math proficiency (Levels 3+4)
31R072,2022-23,1118.0,455.1,56.62,56.6% Math proficiency (Levels 3+4)
31R074,2022-23,114.0,437.2,30.7,30.7% Math proficiency (Levels 3+4)
31R075,2022-23,1136.0,466.7,73.77,73.8% Math proficiency (Levels 3+4)
31R078,2022-23,195.0,440.5,32.82,32.8% Math proficiency (Levels 3+4)
31R080,2022-23,526.0,451.1,51.9,51.9% Math proficiency (Levels 3+4)
31R085,2022-23,60.0,428.4,11.67,11.7% Math proficiency (Levels 3+4)
31R861,2022-23,518.0,453.4,56.95,57.0% Math proficiency (Levels 3+4)
32K045,2022-23,209.0,,,Data suppressed
32K075,2022-23,106.0,437.1,21.7,21.7% Math proficiency (Levels 3+4)
32K086,2022-23,166.0,436.8,26.51,26.5% Math proficiency (Levels 3+4)
32K106,2022-23,157.0,434.9,23.57,23.6% Math proficiency (Levels 3+4)
32K116,2022-23,180.0,436.1,25.56,25.6% Math proficiency (Levels 3+4)
32K123,2022-23,227.0,434.1,23.35,23.4% Math proficiency (Levels 3+4)
32K145,2022-23,181.0,442.1,36.46,36.5% Math proficiency (Levels 3+4)
32K151,2022-23,105.0,443.5,40.95,41.0% Math proficiency (Levels 3+4)
32K162,2022-23,155.0,436.4,20.0,20.0% Math proficiency (Levels 3+4)
32K274,2022-23,89.0,430.7,17.98,18.0% Math proficiency (Levels 3+4)
32K291,2022-23,112.0,431.7,16.07,16.1% Math proficiency (Levels 3+4)
32K299,2022-23,76.0,445.0,42.11,42.1% Math proficiency (Levels 3+4)
32K347,2022-23,221.0,434.4,23.98,24.0% Math proficiency (Levels 3+4)
32K349,2022-23,236.0,436.1,25.85,25.9% Math proficiency (Levels 3+4)
32K376,2022-23,167.0,460.6,68.86,68.9% Math proficiency (Levels 3+4)
32K377,2022-23,57.0,431.2,19.3,19.3% Math proficiency (Levels 3+4)
32K383,2022-23,697.0,448.4,46.34,46.3% Math proficiency (Levels 3+4)
32K384,2022-23,137.0,432.5,18.25,18.2% Math proficiency (Levels 3+4)
32K554,2022-23,104.0,456.7,54.81,54.8% Math proficiency (Levels 3+4)
32K562,2022-23,182.0,442.6,36.81,36.8% Math proficiency (Levels 3+4)
01M015,2023-24,64.0,455.0,60.94,60.9% Math proficiency (Levels 3+4)
01M020,2023-24,117.0,439.6,35.9,35.9% Math proficiency (Levels 3+4)
01M034,2023-24,101.0,432.8,22.77,22.8% Math proficiency (Levels 3+4)
01M063,2023-24,45.0,437.9,24.44,24.4% Math proficiency (Levels 3+4)
01M064,2023-24,62.0,445.5,48.39,48.4% Math proficiency (Levels 3+4)
01M110,2023-24,115.0,468.0,70.43,70.4% Math proficiency (Levels 3+4)
01M134,2023-24,60.0,435.9,25.0,25.0% Math proficiency (Levels 3+4)
01M140,2023-24,205.0,435.2,25.37,25.4% Math proficiency (Levels 3+4)
01M142,2023-24,70.0,442.6,28.57,28.6% Math proficiency (Levels 3+4)
01M184,2023-24,325.0,486.3,94.77,94.8% Math proficiency (Levels 3+4)
01M188,2023-24,200.0,,,Data suppressed
01M315,2023-24,131.0,459.2,66.41,66.4% Math proficiency (Levels 3+4)
01M332,2023-24,72.0,,,Data suppressed
01M361,2023-24,97.0,450.2,49.48,49.5% Math proficiency (Levels 3+4)
01M363,2023-24,10.0,448.6,50.0,50.0% Math proficiency (Levels 3+4)
01M364,2023-24,28.0,446.5,46.43,46.4% Math proficiency (Levels 3+4)
01M378,2023-24,129.0,450.4,49.61,49.6% Math proficiency (Levels 3+4)
01M450,2023-24,207.0,448.8,46.38,46.4% Math proficiency (Levels 3+4)
01M539,2023-24,535.0,500.3,99.81,99.8% Math proficiency (Levels 3+4)
01M839,2023-24,221.0,447.6,42.08,42.1% Math proficiency (Levels 3+4)
02M001,2023-24,74.0,447.7,43.24,43.2% Math proficiency (Levels 3+4)
02M002,2023-24,137.0,461.6,70.8,70.8% Math proficiency (Levels 3+4)
02M003,2023-24,200.0,467.9,73.0,73.0% Math proficiency (Levels 3+4)
02M006,2023-24,212.0,481.7,91.04,91.0% Math proficiency (Levels 3+4)
02M011,2023-24,343.0,477.7,83.67,83.7% Math proficiency (Levels 3+4)
02M033,2023-24,255.0,462.7,60.0,60.0% Math proficiency (Levels 3+4)
02M040,2023-24,259.0,473.6,86.49,86.5% Math proficiency (Levels 3+4)
02M041,2023-24,178.0,479.8,90.45,90.5% Math proficiency (Levels 3+4)
02M042,2023-24,174.0,472.7,79.89,79.9% Math proficiency (Levels 3+4)
02M051,2023-24,141.0,450.0,50.35,50.4% Math proficiency (Levels 3+4)
02M059,2023-24,198.0,477.4,84.85,84.8% Math proficiency (Levels 3+4)
02M077,2023-24,173.0,502.5,100.0,100.0% Math proficiency (Levels 3+4)
02M089,2023-24,123.0,483.6,93.5,93.5% Math proficiency (Levels 3+4)
02M104,2023-24,661.0,471.0,77.0,77.0% Math proficiency (Levels 3+4)
02M111,2023-24,133.0,451.4,48.12,48.1% Math proficiency (Levels 3+4)
02M114,2023-24,277.0,484.5,88.09,88.1% Math proficiency (Levels 3+4)
02M116,2023-24,113.0,461.5,65.49,65.5% Math proficiency (Levels 3+4)
02M124,2023-24,197.0,485.2,94.42,94.4% Math proficiency (Levels 3+4)
02M126,2023-24,343.0,472.4,78.72,78.7% Math proficiency (Levels 3+4)
02M130,2023-24,286.0,473.5,81.82,81.8% Math proficiency (Levels 3+4)
02M131,2023-24,153.0,456.9,60.13,60.1% Math proficiency (Levels 3+4)
02M150,2023-24,69.0,485.1,95.65,95.7% Math proficiency (Levels 3+4)
02M151,2023-24,129.0,465.9,67.44,67.4% Math proficiency (Levels 3+4)
02M158,2023-24,244.0,475.9,88.52,88.5% Math proficiency (Levels 3+4)
02M167,2023-24,799.0,,,Data suppressed
02M177,2023-24,157.0,483.4,88.54,88.5% Math proficiency (Levels 3+4)
02M183,2023-24,215.0,484.3,93.49,93.5% Math proficiency (Levels 3+4)
02M198,2023-24,180.0,474.2,78.89,78.9% Math proficiency (Levels 3+4)
02M212,2023-24,120.0,455.9,59.17,59.2% Math proficiency (Levels 3+4)
02M217,2023-24,285.0,471.3,76.84,76.8% Math proficiency (Levels 3+4)
02M225,2023-24,99.0,462.7,69.7,69.7% Math proficiency (Levels 3+4)
02M234,2023-24,183.0,475.0,85.79,85.8% Math proficiency (Levels 3+4)
02M255,2023-24,241.0,487.0,92.95,93.0% Math proficiency (Levels 3+4)
02M260,2023-24,202.0,477.6,88.12,88.1% Math proficiency (Levels 3+4)
02M267,2023-24,153.0,483.6,94.12,94.1% Math proficiency (Levels 3+4)
02M276,2023-24,384.0,476.4,83.07,83.1% Math proficiency (Levels 3+4)
02M281,2023-24,182.0,475.4,82.42,82.4% Math proficiency (Levels 3+4)
02M289,2023-24,213.0,474.6,78.87,78.9% Math proficiency (Levels 3+4)
02M290,2023-24,153.0,478.5,86.27,86.3% Math proficiency (Levels 3+4)
02M297,2023-24,155.0,445.2,39.35,39.4% Math proficiency (Levels 3+4)
02M312,2023-24,335.0,488.5,89.25,89.2% Math proficiency (Levels 3+4)
02M340,2023-24,103.0,469.7,76.7,76.7% Math proficiency (Levels 3+4)
02M343,2023-24,113.0,464.2,74.34,74.3% Math proficiency (Levels 3+4)
02M347,2023-24,35.0,449.7,65.71,65.7% Math proficiency (Levels 3+4)
02M397,2023-24,225.0,475.9,85.33,85.3% Math proficiency (Levels 3+4)
02M407,2023-24,16.0,462.7,75.0,75.0% Math proficiency (Levels 3+4)
02M408,2023-24,32.0,457.0,59.38,59.4% Math proficiency (Levels 3+4)
02M413,2023-24,116.0,460.0,66.38,66.4% Math proficiency (Levels 3+4)
02M422,2023-24,86.0,437.3,32.56,32.6% Math proficiency (Levels 3+4)
02M442,2023-24,87.0,479.6,88.51,88.5% Math proficiency (Levels 3+4)
02M527,2023-24,190.0,480.7,87.37,87.4% Math proficiency (Levels 3+4)
02M896,2023-24,167.0,465.3,71.86,71.9% Math proficiency (Levels 3+4)
03M009,2023-24,202.0,479.6,89.11,89.1% Math proficiency (Levels 3+4)
03M054,2023-24,474.0,483.1,85.02,85.0% Math proficiency (Levels 3+4)
03M075,2023-24,171.0,453.2,57.31,57.3% Math proficiency (Levels 3+4)
03M076,2023-24,107.0,441.7,42.99,43.0% Math proficiency (Levels 3+4)
03M084,2023-24,206.0,464.1,71.36,71.4% Math proficiency (Levels 3+4)
03M087,2023-24,279.0,476.5,87.46,87.5% Math proficiency (Levels 3+4)
03M145,2023-24,176.0,446.9,43.75,43.8% Math proficiency (Levels 3+4)
03M149,2023-24,155.0,440.7,33.55,33.5% Math proficiency (Levels 3+4)
03M163,2023-24,185.0,457.0,61.62,61.6% Math proficiency (Levels 3+4)
03M165,2023-24,160.0,451.1,49.38,49.4% Math proficiency (Levels 3+4)
03M166,2023-24,283.0,485.4,91.52,91.5% Math proficiency (Levels 3+4)
03M180,2023-24,128.0,444.5,38.28,38.3% Math proficiency (Levels 3+4)
03M185,2023-24,82.0,444.7,36.59,36.6% Math proficiency (Levels 3+4)
03M191,2023-24,213.0,429.0,17.37,17.4% Math proficiency (Levels 3+4)
03M199,2023-24,262.0,472.9,79.01,79.0% Math proficiency (Levels 3+4)
03M241,2023-24,45.0,437.6,31.11,31.1% Math proficiency (Levels 3+4)
03M242,2023-24,53.0,435.8,28.3,28.3% Math proficiency (Levels 3+4)
03M243,2023-24,174.0,472.9,83.33,83.3% Math proficiency (Levels 3+4)
03M245,2023-24,227.0,475.6,85.46,85.5% Math proficiency (Levels 3+4)
03M247,2023-24,94.0,445.2,38.3,38.3% Math proficiency (Levels 3+4)
03M256,2023-24,128.0,459.2,61.72,61.7% Math proficiency (Levels 3+4)
03M258,2023-24,52.0,444.2,42.31,42.3% Math proficiency (Levels 3+4)
03M291,2023-24,183.0,474.7,83.06,83.1% Math proficiency (Levels 3+4)
03M333,2023-24,191.0,458.6,63.87,63.9% Math proficiency (Levels 3+4)
03M334,2023-24,270.0,499.3,99.26,99.3% Math proficiency (Levels 3+4)
03M415,2023-24,20.0,434.5,25.0,25.0% Math proficiency (Levels 3+4)
03M421,2023-24,83.0,445.7,40.96,41.0% Math proficiency (Levels 3+4)
03M452,2023-24,133.0,466.2,73.68,73.7% Math proficiency (Levels 3+4)
03M610,2023-24,35.0,434.6,20.0,20.0% Math proficiency (Levels 3+4)
03M859,2023-24,68.0,502.6,100.0,100.0% Math proficiency (Levels 3+4)
03M860,2023-24,20.0,435.5,20.0,20.0% Math proficiency (Levels 3+4)
03M862,2023-24,206.0,448.0,45.63,45.6% Math proficiency (Levels 3+4)
04M007,2023-24,159.0,433.3,20.13,20.1% Math proficiency (Levels 3+4)
04M012,2023-24,318.0,493.6,97.48,97.5% Math proficiency (Levels 3+4)
04M037,2023-24,75.0,445.2,41.33,41.3% Math proficiency (Levels 3+4)
04M038,2023-24,61.0,425.9,9.84,9.8% Math proficiency (Levels 3+4)
04M057,2023-24,342.0,433.2,22.51,22.5% Math proficiency (Levels 3+4)
04M072,2023-24,255.0,436.6,29.41,29.4% Math proficiency (Levels 3+4)
04M083,2023-24,103.0,467.8,70.87,70.9% Math proficiency (Levels 3+4)
04M096,2023-24,236.0,432.8,21.19,21.2% Math proficiency (Levels 3+4)
04M102,2023-24,66.0,434.3,24.24,24.2% Math proficiency (Levels 3+4)
