DBN,school_year,family_q36_pct_satisfied,family_q36_pct_satisfied_label
02M520,2021-22,94.0,94.0% of families satisfied with their child's education
02M527,2021-22,98.0,98.0% of families satisfied with their child's education
02M529,2021-22,96.0,96.0% of families satisfied with their child's education
02M531,2021-22,94.0,94.0% of families satisfied with their child's education
02M533,2021-22,98.0,98.0% of families satisfied with their child's education
02M534,2021-22,93.0,93.0% of families satisfied with their child's education
02M542,2021-22,97.0,97.0% of families satisfied with their child's education
02M543,2021-22,95.0,95.0% of families satisfied with their child's education
02M544,2021-22,,Data not available
02M545,2021-22,100.0,100.0% of families satisfied with their child's education
02M546,2021-22,87.0,87.0% of families satisfied with their child's education
02M550,2021-22,97.0,97.0% of families satisfied with their child's education
02M551,2021-22,88.0,88.0% of families satisfied with their child's education
02M560,2021-22,78.0,78.0% of families satisfied with their child's education
02M565,2021-22,95.0,95.0% of families satisfied with their child's education
02M570,2021-22,100.0,100.0% of families satisfied with their child's education
02M575,2021-22,100.0,100.0% of families satisfied with their child's education
02M580,2021-22,100.0,100.0% of families satisfied with their child's education
02M586,2021-22,100.0,100.0% of families satisfied with their child's education
02M600,2021-22,94.0,94.0% of families satisfied with their child's education
02M605,2021-22,96.0,96.0% of families satisfied with their child's education
02M615,2021-22,96.0,96.0% of families satisfied with their child's education
