DBN,school_year,temp_housing_count,temp_housing_rate,temp_housing_rate_label
03M402,2024-25,70.0,21.6,21.6% of students in temporary housing
03M403,2024-25,53.0,13.22,13.2% of students in temporary housing
03M404,2024-25,27.0,18.37,18.4% of students in temporary housing
03M415,2024-25,44.0,14.38,14.4% of students in temporary housing
03M417,2024-25,19.0,4.56,4.6% of students in temporary housing
03M421,2024-25,51.0,30.36,30.4% of students in temporary housing
03M444,2024-25,21.0,6.27,6.3% of students in temporary housing
03M452,2024-25,33.0,7.73,7.7% of students in temporary housing
03M479,2024-25,53.0,3.85,3.9% of students in temporary housing
03M485,2024-25,52.0,2.32,2.3% of students in temporary housing
03M492,2024-25,102.0,20.4,20.4% of students in temporary housing
03M494,2024-25,57.0,14.58,14.6% of students in temporary housing
03M541,2024-25,34.0,7.56,7.6% of students in temporary housing
03M610,2024-25,52.0,14.4,14.4% of students in temporary housing
03M700,2024-25,127.0,14.98,15.0% of students in temporary housing
03M859,2024-25,7.0,2.27,2.3% of students in temporary housing
03M860,2024-25,57.0,18.33,18.3% of students in temporary housing
03M862,2024-25,27.0,7.61,7.6% of students in temporary housing
04M007,2024-25,87.0,23.64,23.6% of students in temporary housing
04M012,2024-25,18.0,3.12,3.1% of students in temporary housing
04M037,2024-25,71.0,27.84,27.8% of students in temporary housing
04M038,2024-25,108.0,53.2,53.2% of students in temporary housing
04M057,2024-25,216.0,38.43,38.4% of students in temporary housing
04M072,2024-25,138.0,29.49,29.5% of students in temporary housing
04M083,2024-25,96.0,28.92,28.9% of students in temporary housing
04M096,2024-25,229.0,53.76,53.8% of students in temporary housing
04M102,2024-25,100.0,42.02,42.0% of students in temporary housing
04M108,2024-25,133.0,34.28,34.3% of students in temporary housing
04M112,2024-25,72.0,31.86,31.9% of students in temporary housing
04M146,2024-25,103.0,31.89,31.9% of students in temporary housing
04M155,2024-25,89.0,39.04,39.0% of students in temporary housing
04M171,2024-25,77.0,10.43,10.4% of students in temporary housing
04M182,2024-25,166.0,52.37,52.4% of students in temporary housing
04M206,2024-25,109.0,27.81,27.8% of students in temporary housing
04M224,2024-25,15.0,8.77,8.8% of students in temporary housing
04M310,2024-25,36.0,14.88,14.9% of students in temporary housing
04M372,2024-25,202.0,38.19,38.2% of students in temporary housing
04M375,2024-25,95.0,43.18,43.2% of students in temporary housing
04M377,2024-25,49.0,33.79,33.8% of students in temporary housing
04M435,2024-25,170.0,10.36,10.4% of students in temporary housing
04M444,2024-25,33.0,16.58,16.6% of students in temporary housing
04M495,2024-25,33.0,8.27,8.3% of students in temporary housing
04M497,2024-25,10.0,6.1,6.1% of students in temporary housing
04M505,2024-25,196.0,41.09,41.1% of students in temporary housing
04M555,2024-25,35.0,7.25,7.2% of students in temporary housing
04M680,2024-25,38.0,17.04,17.0% of students in temporary housing
04M700,2024-25,108.0,26.73,26.7% of students in temporary housing
04M825,2024-25,59.0,22.1,22.1% of students in temporary housing
04M964,2024-25,136.0,30.36,30.4% of students in temporary housing
05M030,2024-25,86.0,38.91,38.9% of students in temporary housing
05M036,2024-25,86.0,29.45,29.4% of students in temporary housing
05M046,2024-25,104.0,26.67,26.7% of students in temporary housing
05M092,2024-25,45.0,24.73,24.7% of students in temporary housing
05M123,2024-25,231.0,51.68,51.7% of students in temporary housing
05M125,2024-25,42.0,15.33,15.3% of students in temporary housing
05M129,2024-25,98.0,39.36,39.4% of students in temporary housing
05M133,2024-25,55.0,21.57,21.6% of students in temporary housing
05M148,2024-25,59.0,25.32,25.3% of students in temporary housing
05M154,2024-25,34.0,16.92,16.9% of students in temporary housing
05M157,2024-25,58.0,35.8,35.8% of students in temporary housing
05M161,2024-25,218.0,37.26,37.3% of students in temporary housing
05M175,2024-25,86.0,28.48,28.5% of students in temporary housing
05M194,2024-25,52.0,33.55,33.5% of students in temporary housing
05M197,2024-25,63.0,26.58,26.6% of students in temporary housing
05M200,2024-25,82.0,26.28,26.3% of students in temporary housing
05M285,2024-25,36.0,15.06,15.1% of students in temporary housing
05M286,2024-25,21.0,22.34,22.3% of students in temporary housing
05M304,2024-25,87.0,30.42,30.4% of students in temporary housing
05M318,2024-25,46.0,31.29,31.3% of students in temporary housing
05M362,2024-25,28.0,3.92,3.9% of students in temporary housing
05M369,2024-25,38.0,21.97,22.0% of students in temporary housing
05M371,2024-25,30.0,33.33,33.3% of students in temporary housing
05M444,2024-25,41.0,12.39,12.4% of students in temporary housing
05M499,2024-25,99.0,16.26,16.3% of students in temporary housing
05M514,2024-25,31.0,33.33,33.3% of students in temporary housing
05M517,2024-25,53.0,18.09,18.1% of students in temporary housing
05M670,2024-25,59.0,14.68,14.7% of students in temporary housing
05M692,2024-25,14.0,2.43,2.4% of students in temporary housing
05M700,2024-25,91.0,18.31,18.3% of students in temporary housing
06M004,2024-25,83.0,17.55,17.6% of students in temporary housing
06M005,2024-25,133.0,29.62,29.6% of students in temporary housing
06M008,2024-25,107.0,26.62,26.6% of students in temporary housing
06M018,2024-25,92.0,42.99,43.0% of students in temporary housing
06M028,2024-25,113.0,28.18,28.2% of students in temporary housing
06M048,2024-25,125.0,29.76,29.8% of students in temporary housing
06M052,2024-25,63.0,39.13,39.1% of students in temporary housing
06M098,2024-25,87.0,25.74,25.7% of students in temporary housing
06M103,2024-25,89.0,20.94,20.9% of students in temporary housing
06M115,2024-25,96.0,25.4,25.4% of students in temporary housing
06M128,2024-25,107.0,22.62,22.6% of students in temporary housing
06M132,2024-25,73.0,35.27,35.3% of students in temporary housing
06M143,2024-25,66.0,35.29,35.3% of students in temporary housing
06M152,2024-25,121.0,24.64,24.6% of students in temporary housing
06M153,2024-25,130.0,30.73,30.7% of students in temporary housing
06M173,2024-25,164.0,25.43,25.4% of students in temporary housing
06M178,2024-25,40.0,15.44,15.4% of students in temporary housing
06M187,2024-25,46.0,5.97,6.0% of students in temporary housing
06M189,2024-25,83.0,18.28,18.3% of students in temporary housing
06M192,2024-25,48.0,20.69,20.7% of students in temporary housing
06M209,2024-25,59.0,20.42,20.4% of students in temporary housing
06M210,2024-25,25.0,6.05,6.0% of students in temporary housing
06M211,2024-25,28.0,7.45,7.5% of students in temporary housing
06M223,2024-25,29.0,9.18,9.2% of students in temporary housing
06M278,2024-25,41.0,14.64,14.6% of students in temporary housing
06M293,2024-25,94.0,16.73,16.7% of students in temporary housing
06M311,2024-25,58.0,14.36,14.4% of students in temporary housing
06M314,2024-25,,,Data suppressed
06M319,2024-25,70.0,30.04,30.0% of students in temporary housing
06M322,2024-25,97.0,39.43,39.4% of students in temporary housing
06M324,2024-25,58.0,26.98,27.0% of students in temporary housing
06M328,2024-25,40.0,33.33,33.3% of students in temporary housing
06M346,2024-25,106.0,18.15,18.1% of students in temporary housing
06M348,2024-25,111.0,12.01,12.0% of students in temporary housing
06M366,2024-25,42.0,9.03,9.0% of students in temporary housing
06M368,2024-25,73.0,20.92,20.9% of students in temporary housing
06M423,2024-25,78.0,37.68,37.7% of students in temporary housing
06M444,2024-25,21.0,7.45,7.5% of students in temporary housing
06M462,2024-25,137.0,37.13,37.1% of students in temporary housing
06M463,2024-25,200.0,50.63,50.6% of students in temporary housing
06M467,2024-25,285.0,55.77,55.8% of students in temporary housing
06M468,2024-25,172.0,37.55,37.5% of students in temporary housing
06M513,2024-25,30.0,14.85,14.8% of students in temporary housing
06M528,2024-25,83.0,32.94,32.9% of students in temporary housing
06M540,2024-25,284.0,20.54,20.5% of students in temporary housing
06M552,2024-25,272.0,38.42,38.4% of students in temporary housing
06M700,2024-25,166.0,13.2,13.2% of students in temporary housing
07X001,2024-25,80.0,19.09,19.1% of students in temporary housing
07X005,2024-25,197.0,29.23,29.2% of students in temporary housing
07X018,2024-25,67.0,22.04,22.0% of students in temporary housing
07X025,2024-25,89.0,21.65,21.6% of students in temporary housing
07X029,2024-25,138.0,21.2,21.2% of students in temporary housing
07X030,2024-25,71.0,19.09,19.1% of students in temporary housing
07X031,2024-25,175.0,29.46,29.5% of students in temporary housing
07X043,2024-25,70.0,18.72,18.7% of students in temporary housing
07X049,2024-25,96.0,19.01,19.0% of students in temporary housing
07X065,2024-25,106.0,47.32,47.3% of students in temporary housing
07X154,2024-25,62.0,26.84,26.8% of students in temporary housing
07X157,2024-25,62.0,15.12,15.1% of students in temporary housing
07X161,2024-25,46.0,14.6,14.6% of students in temporary housing
07X179,2024-25,49.0,22.79,22.8% of students in temporary housing
07X221,2024-25,97.0,15.8,15.8% of students in temporary housing
07X223,2024-25,104.0,15.88,15.9% of students in temporary housing
07X224,2024-25,49.0,27.68,27.7% of students in temporary housing
07X259,2024-25,142.0,19.78,19.8% of students in temporary housing
07X277,2024-25,86.0,22.51,22.5% of students in temporary housing
07X296,2024-25,38.0,21.97,22.0% of students in temporary housing
07X298,2024-25,35.0,24.65,24.6% of students in temporary housing
07X334,2024-25,217.0,52.42,52.4% of students in temporary housing
07X343,2024-25,63.0,22.5,22.5% of students in temporary housing
07X359,2024-25,61.0,27.73,27.7% of students in temporary housing
07X369,2024-25,68.0,29.96,30.0% of students in temporary housing
07X379,2024-25,41.0,17.23,17.2% of students in temporary housing
07X381,2024-25,15.0,11.28,11.3% of students in temporary housing
07X427,2024-25,50.0,25.13,25.1% of students in temporary housing
07X444,2024-25,39.0,14.94,14.9% of students in temporary housing
07X473,2024-25,37.0,18.78,18.8% of students in temporary housing
07X495,2024-25,65.0,10.83,10.8% of students in temporary housing
07X500,2024-25,66.0,14.29,14.3% of students in temporary housing
07X522,2024-25,46.0,20.54,20.5% of students in temporary housing
07X527,2024-25,79.0,20.79,20.8% of students in temporary housing
07X533,2024-25,41.0,12.13,12.1% of students in temporary housing
07X548,2024-25,95.0,21.35,21.4% of students in temporary housing
07X551,2024-25,81.0,19.38,19.4% of students in temporary housing
07X557,2024-25,47.0,16.61,16.6% of students in temporary housing
07X584,2024-25,64.0,34.59,34.6% of students in temporary housing
07X600,2024-25,78.0,19.31,19.3% of students in temporary housing
07X625,2024-25,85.0,29.62,29.6% of students in temporary housing
07X642,2024-25,12.0,12.24,12.2% of students in temporary housing
07X670,2024-25,61.0,26.29,26.3% of students in temporary housing
07X700,2024-25,52.0,13.79,13.8% of students in temporary housing
08X014,2024-25,74.0,9.81,9.8% of students in temporary housing
08X036,2024-25,95.0,13.19,13.2% of students in temporary housing
08X048,2024-25,151.0,31.59,31.6% of students in temporary housing
08X062,2024-25,112.0,24.14,24.1% of students in temporary housing
08X069,2024-25,66.0,13.61,13.6% of students in temporary housing
08X071,2024-25,68.0,6.09,6.1% of students in temporary housing
08X072,2024-25,51.0,8.35,8.3% of students in temporary housing
08X075,2024-25,103.0,19.69,19.7% of students in temporary housing
08X093,2024-25,66.0,16.92,16.9% of students in temporary housing
08X100,2024-25,103.0,22.74,22.7% of students in temporary housing
08X101,2024-25,46.0,7.65,7.7% of students in temporary housing
08X107,2024-25,78.0,18.01,18.0% of students in temporary housing
08X119,2024-25,99.0,17.77,17.8% of students in temporary housing
08X123,2024-25,122.0,25.36,25.4% of students in temporary housing
08X130,2024-25,88.0,27.85,27.9% of students in temporary housing
08X131,2024-25,62.0,19.37,19.4% of students in temporary housing
08X138,2024-25,90.0,16.82,16.8% of students in temporary housing
08X140,2024-25,94.0,24.74,24.7% of students in temporary housing
08X146,2024-25,68.0,21.59,21.6% of students in temporary housing
08X152,2024-25,197.0,29.19,29.2% of students in temporary housing
08X182,2024-25,53.0,12.38,12.4% of students in temporary housing
08X269,2024-25,81.0,13.46,13.5% of students in temporary housing
08X282,2024-25,39.0,21.43,21.4% of students in temporary housing
08X293,2024-25,38.0,9.72,9.7% of students in temporary housing
08X301,2024-25,48.0,29.45,29.4% of students in temporary housing
08X302,2024-25,64.0,18.66,18.7% of students in temporary housing
08X304,2024-25,59.0,10.42,10.4% of students in temporary housing
08X312,2024-25,33.0,9.65,9.7% of students in temporary housing
08X320,2024-25,36.0,11.92,11.9% of students in temporary housing
08X333,2024-25,108.0,22.59,22.6% of students in temporary housing
08X337,2024-25,95.0,23.87,23.9% of students in temporary housing
08X348,2024-25,36.0,10.68,10.7% of students in temporary housing
08X349,2024-25,37.0,8.92,8.9% of students in temporary housing
08X367,2024-25,77.0,15.62,15.6% of students in temporary housing
08X371,2024-25,58.0,14.87,14.9% of students in temporary housing
08X375,2024-25,42.0,20.39,20.4% of students in temporary housing
08X376,2024-25,43.0,10.86,10.9% of students in temporary housing
08X377,2024-25,37.0,15.1,15.1% of students in temporary housing
08X392,2024-25,39.0,9.18,9.2% of students in temporary housing
08X405,2024-25,60.0,5.68,5.7% of students in temporary housing
08X424,2024-25,50.0,28.41,28.4% of students in temporary housing
08X432,2024-25,110.0,28.72,28.7% of students in temporary housing
08X444,2024-25,66.0,10.91,10.9% of students in temporary housing
08X448,2024-25,44.0,17.74,17.7% of students in temporary housing
08X452,2024-25,73.0,22.74,22.7% of students in temporary housing
08X467,2024-25,61.0,21.94,21.9% of students in temporary housing
08X530,2024-25,45.0,12.33,12.3% of students in temporary housing
08X537,2024-25,30.0,13.89,13.9% of students in temporary housing
08X558,2024-25,38.0,9.6,9.6% of students in temporary housing
08X561,2024-25,46.0,11.27,11.3% of students in temporary housing
08X562,2024-25,100.0,17.21,17.2% of students in temporary housing
08X583,2024-25,44.0,9.69,9.7% of students in temporary housing
08X636,2024-25,16.0,6.5,6.5% of students in temporary housing
08X700,2024-25,165.0,11.6,11.6% of students in temporary housing
09X004,2024-25,73.0,30.67,30.7% of students in temporary housing
09X011,2024-25,148.0,34.91,34.9% of students in temporary housing
09X022,2024-25,75.0,25.51,25.5% of students in temporary housing
09X028,2024-25,182.0,30.08,30.1% of students in temporary housing
09X035,2024-25,94.0,23.92,23.9% of students in temporary housing
09X042,2024-25,123.0,33.24,33.2% of students in temporary housing
09X053,2024-25,155.0,23.81,23.8% of students in temporary housing
09X055,2024-25,118.0,22.01,22.0% of students in temporary housing
09X058,2024-25,111.0,37.37,37.4% of students in temporary housing
09X063,2024-25,84.0,21.11,21.1% of students in temporary housing
09X070,2024-25,270.0,33.79,33.8% of students in temporary housing
09X073,2024-25,90.0,29.22,29.2% of students in temporary housing
09X088,2024-25,23.0,24.73,24.7% of students in temporary housing
09X109,2024-25,121.0,27.69,27.7% of students in temporary housing
09X110,2024-25,91.0,30.13,30.1% of students in temporary housing
09X114,2024-25,137.0,26.3,26.3% of students in temporary housing
