DBN,school_year,school_type,safety_climate_rating,safety_climate_rating_label,safety_pct_positive,safety_pct_positive_label
28Q048,2021-22,EMS,,Rating not available,,Data not available
28Q050,2021-22,EMS,,Rating not available,,Data not available
28Q054,2021-22,EMS,,Rating not available,,Data not available
28Q055,2021-22,EMS,,Rating not available,,Data not available
28Q072,2021-22,EMS,,Rating not available,,Data not available
28Q080,2021-22,EMS,,Rating not available,,Data not available
28Q082,2021-22,EMS,,Rating not available,,Data not available
28Q086,2021-22,EMS,,Rating not available,,Data not available
28Q099,2021-22,EMS,,Rating not available,,Data not available
28Q101,2021-22,EMS,,Rating not available,,Data not available
28Q117,2021-22,EMS,,Rating not available,,Data not available
28Q121,2021-22,EMS,,Rating not available,,Data not available
28Q139,2021-22,EMS,,Rating not available,,Data not available
28Q140,2021-22,EMS,,Rating not available,,Data not available
28Q144,2021-22,EMS,,Rating not available,,Data not available
28Q157,2021-22,EMS,,Rating not available,,Data not available
28Q160,2021-22,EMS,,Rating not available,,Data not available
28Q161,2021-22,EMS,,Rating not available,,Data not available
28Q167,2021-22,EMS,,Rating not available,,Data not available
28Q174,2021-22,EMS,,Rating not available,,Data not available
28Q175,2021-22,EMS,,Rating not available,,Data not available
28Q182,2021-22,EMS,,Rating not available,,Data not available
28Q190,2021-22,EMS,,Rating not available,,Data not available
28Q196,2021-22,EMS,,Rating not available,,Data not available
28Q206,2021-22,EMS,,Rating not available,,Data not available
28Q217,2021-22,EMS,,Rating not available,,Data not available
28Q220,2021-22,EMS,,Rating not available,,Data not available
28Q284,2021-22,EMS,,Rating not available,,Data not available
28Q287,2021-22,EMS,,Rating not available,,Data not available
28Q303,2021-22,EMS,,Rating not available,,Data not available
28Q310,2021-22,EMS,,Rating not available,,Data not available
28Q312,2021-22,EMS,,Rating not available,,Data not available
28Q332,2021-22,EMS,,Rating not available,,Data not available
28Q349,2021-22,EMS,,Rating not available,,Data not available
28Q354,2021-22,EMS,,Rating not available,,Data not available
28Q358,2021-22,EMS,,Rating not available,,Data not available
28Q680,2021-22,EMS,,Rating not available,,Data not available
28Q896,2021-22,EMS,,Rating not available,,Data not available
29Q015,2021-22,EMS,,Rating not available,,Data not available
29Q033,2021-22,EMS,,Rating not available,,Data not available
29Q034,2021-22,EMS,,Rating not available,,Data not available
29Q035,2021-22,EMS,,Rating not available,,Data not available
29Q036,2021-22,EMS,,Rating not available,,Data not available
29Q037,2021-22,EMS,,Rating not available,,Data not available
29Q038,2021-22,EMS,,Rating not available,,Data not available
29Q052,2021-22,EMS,,Rating not available,,Data not available
29Q059,2021-22,EMS,,Rating not available,,Data not available
29Q095,2021-22,EMS,,Rating not available,,Data not available
29Q109,2021-22,EMS,,Rating not available,,Data not available
29Q116,2021-22,EMS,,Rating not available,,Data not available
29Q118,2021-22,EMS,,Rating not available,,Data not available
29Q131,2021-22,EMS,,Rating not available,,Data not available
29Q132,2021-22,EMS,,Rating not available,,Data not available
29Q134,2021-22,EMS,,Rating not available,,Data not available
29Q135,2021-22,EMS,,Rating not available,,Data not available
29Q136,2021-22,EMS,,Rating not available,,Data not available
29Q138,2021-22,EMS,,Rating not available,,Data not available
29Q147,2021-22,EMS,,Rating not available,,Data not available
29Q156,2021-22,EMS,,Rating not available,,Data not available
29Q176,2021-22,EMS,,Rating not available,,Data not available
29Q181,2021-22,EMS,,Rating not available,,Data not available
29Q192,2021-22,EMS,,Rating not available,,Data not available
29Q195,2021-22,EMS,,Rating not available,,Data not available
29Q208,2021-22,EMS,,Rating not available,,Data not available
29Q238,2021-22,EMS,,Rating not available,,Data not available
29Q251,2021-22,EMS,,Rating not available,,Data not available
29Q259,2021-22,EMS,,Rating not available,,Data not available
29Q268,2021-22,EMS,,Rating not available,,Data not available
29Q270,2021-22,EMS,,Rating not available,,Data not available
29Q283,2021-22,EMS,,Rating not available,,Data not available
29Q289,2021-22,EMS,,Rating not available,,Data not available
29Q295,2021-22,EMS,,Rating not available,,Data not available
29Q327,2021-22,EMS,,Rating not available,,Data not available
29Q355,2021-22,EMS,,Rating not available,,Data not available
29Q356,2021-22,EMS,,Rating not available,,Data not available
29Q360,2021-22,EMS,,Rating not available,,Data not available
30Q002,2021-22,EMS,,Rating not available,,Data not available
30Q010,2021-22,EMS,,Rating not available,,Data not available
30Q011,2021-22,EMS,,Rating not available,,Data not available
30Q017,2021-22,EMS,,Rating not available,,Data not available
30Q069,2021-22,EMS,,Rating not available,,Data not available
30Q070,2021-22,EMS,,Rating not available,,Data not available
30Q076,2021-22,EMS,,Rating not available,,Data not available
30Q078,2021-22,EMS,,Rating not available,,Data not available
30Q084,2021-22,EMS,,Rating not available,,Data not available
30Q085,2021-22,EMS,,Rating not available,,Data not available
30Q092,2021-22,EMS,,Rating not available,,Data not available
30Q111,2021-22,EMS,,Rating not available,,Data not available
30Q112,2021-22,EMS,,Rating not available,,Data not available
30Q122,2021-22,EMS,,Rating not available,,Data not available
30Q126,2021-22,EMS,,Rating not available,,Data not available
30Q127,2021-22,EMS,,Rating not available,,Data not available
30Q141,2021-22,EMS,,Rating not available,,Data not available
30Q145,2021-22,EMS,,Rating not available,,Data not available
30Q148,2021-22,EMS,,Rating not available,,Data not available
30Q149,2021-22,EMS,,Rating not available,,Data not available
30Q150,2021-22,EMS,,Rating not available,,Data not available
30Q151,2021-22,EMS,,Rating not available,,Data not available
30Q152,2021-22,EMS,,Rating not available,,Data not available
30Q166,2021-22,EMS,,Rating not available,,Data not available
30Q171,2021-22,EMS,,Rating not available,,Data not available
30Q204,2021-22,EMS,,Rating not available,,Data not available
30Q212,2021-22,EMS,,Rating not available,,Data not available
30Q227,2021-22,EMS,,Rating not available,,Data not available
30Q230,2021-22,EMS,,Rating not available,,Data not available
30Q234,2021-22,EMS,,Rating not available,,Data not available
30Q235,2021-22,EMS,,Rating not available,,Data not available
30Q280,2021-22,EMS,,Rating not available,,Data not available
30Q286,2021-22,EMS,,Rating not available,,Data not available
30Q291,2021-22,EMS,,Rating not available,,Data not available
30Q300,2021-22,EMS,,Rating not available,,Data not available
30Q329,2021-22,EMS,,Rating not available,,Data not available
30Q361,2021-22,EMS,,Rating not available,,Data not available
30Q580,2021-22,EMS,,Rating not available,,Data not available
31R001,2021-22,EMS,,Rating not available,,Data not available
31R002,2021-22,EMS,,Rating not available,,Data not available
31R003,2021-22,EMS,,Rating not available,,Data not available
31R004,2021-22,EMS,,Rating not available,,Data not available
31R005,2021-22,EMS,,Rating not available,,Data not available
31R006,2021-22,EMS,,Rating not available,,Data not available
31R007,2021-22,EMS,,Rating not available,,Data not available
31R008,2021-22,EMS,,Rating not available,,Data not available
31R009,2021-22,EMS,,Rating not available,,Data not available
31R010,2021-22,EMS,,Rating not available,,Data not available
31R011,2021-22,EMS,,Rating not available,,Data not available
31R013,2021-22,EMS,,Rating not available,,Data not available
31R016,2021-22,EMS,,Rating not available,,Data not available
31R018,2021-22,EMS,,Rating not available,,Data not available
31R019,2021-22,EMS,,Rating not available,,Data not available
31R020,2021-22,EMS,,Rating not available,,Data not available
31R021,2021-22,EMS,,Rating not available,,Data not available
31R022,2021-22,EMS,,Rating not available,,Data not available
31R023,2021-22,EMS,,Rating not available,,Data not available
31R024,2021-22,EMS,,Rating not available,,Data not available
31R026,2021-22,EMS,,Rating not available,,Data not available
31R027,2021-22,EMS,,Rating not available,,Data not available
31R028,2021-22,EMS,,Rating not available,,Data not available
31R029,2021-22,EMS,,Rating not available,,Data not available
31R030,2021-22,EMS,,Rating not available,,Data not available
31R031,2021-22,EMS,,Rating not available,,Data not available
31R032,2021-22,EMS,,Rating not available,,Data not available
31R034,2021-22,EMS,,Rating not available,,Data not available
31R035,2021-22,EMS,,Rating not available,,Data not available
31R036,2021-22,EMS,,Rating not available,,Data not available
31R038,2021-22,EMS,,Rating not available,,Data not available
31R039,2021-22,EMS,,Rating not available,,Data not available
31R041,2021-22,EMS,,Rating not available,,Data not available
31R042,2021-22,EMS,,Rating not available,,Data not available
31R044,2021-22,EMS,,Rating not available,,Data not available
31R045,2021-22,EMS,,Rating not available,,Data not available
31R046,2021-22,EMS,,Rating not available,,Data not available
31R048,2021-22,EMS,,Rating not available,,Data not available
31R049,2021-22,EMS,,Rating not available,,Data not available
31R050,2021-22,EMS,,Rating not available,,Data not available
31R051,2021-22,EMS,,Rating not available,,Data not available
31R052,2021-22,EMS,,Rating not available,,Data not available
31R053,2021-22,EMS,,Rating not available,,Data not available
31R054,2021-22,EMS,,Rating not available,,Data not available
31R055,2021-22,EMS,,Rating not available,,Data not available
31R056,2021-22,EMS,,Rating not available,,Data not available
31R057,2021-22,EMS,,Rating not available,,Data not available
31R058,2021-22,EMS,,Rating not available,,Data not available
31R059,2021-22,EMS,,Rating not available,,Data not available
31R060,2021-22,EMS,,Rating not available,,Data not available
31R061,2021-22,EMS,,Rating not available,,Data not available
31R062,2021-22,EMS,,Rating not available,,Data not available
31R063,2021-22,EMS,,Rating not available,,Data not available
31R065,2021-22,EMS,,Rating not available,,Data not available
31R068,2021-22,EMS,,Rating not available,,Data not available
31R069,2021-22,EMS,,Rating not available,,Data not available
31R072,2021-22,EMS,,Rating not available,,Data not available
31R074,2021-22,EMS,,Rating not available,,Data not available
31R075,2021-22,EMS,,Rating not available,,Data not available
31R078,2021-22,EMS,,Rating not available,,Data not available
31R080,2021-22,EMS,,Rating not available,,Data not available
31R861,2021-22,EMS,,Rating not available,,Data not available
32K045,2021-22,EMS,,Rating not available,,Data not available
32K075,2021-22,EMS,,Rating not available,,Data not available
32K086,2021-22,EMS,,Rating not available,,Data not available
32K106,2021-22,EMS,,Rating not available,,Data not available
32K116,2021-22,EMS,,Rating not available,,Data not available
32K123,2021-22,EMS,,Rating not available,,Data not available
32K145,2021-22,EMS,,Rating not available,,Data not available
32K151,2021-22,EMS,,Rating not available,,Data not available
32K162,2021-22,EMS,,Rating not available,,Data not available
32K274,2021-22,EMS,,Rating not available,,Data not available
32K291,2021-22,EMS,,Rating not available,,Data not available
32K299,2021-22,EMS,,Rating not available,,Data not available
32K347,2021-22,EMS,,Rating not available,,Data not available
32K349,2021-22,EMS,,Rating not available,,Data not available
32K376,2021-22,EMS,,Rating not available,,Data not available
32K377,2021-22,EMS,,Rating not available,,Data not available
32K383,2021-22,EMS,,Rating not available,,Data not available
32K384,2021-22,EMS,,Rating not available,,Data not available
32K554,2021-22,EMS,,Rating not available,,Data not available
32K562,2021-22,EMS,,Rating not available,,Data not available
84K037,2021-22,EMS,,Rating not available,,Data not available
84K125,2021-22,EMS,,Rating not available,,Data not available
84K129,2021-22,EMS,,Rating not available,,Data not available
84K182,2021-22,EMS,,Rating not available,,Data not available
84K333,2021-22,EMS,,Rating not available,,Data not available
84K355,2021-22,EMS,,Rating not available,,Data not available
84K356,2021-22,EMS,,Rating not available,,Data not available
84K357,2021-22,EMS,,Rating not available,,Data not available
84K358,2021-22,EMS,,Rating not available,,Data not available
84K360,2021-22,EMS,,Rating not available,,Data not available
84K362,2021-22,EMS,,Rating not available,,Data not available
84K367,2021-22,EMS,,Rating not available,,Data not available
